sid,name,genesis_time,observation_time,hours_to_genesis,center_lat,center_lon,s3_key,local_path,valid_pixel_fraction,mean_bt_k,min_bt_k,cold_cloud_fraction,very_cold_fraction,radial_concentration,azimuthal_symmetry,largest_patch_fraction,patch_count,patch_density_per_10k_px,cold_centroid_offset_km,mean_cold_radius_km
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T03:00:00+00:00,-69,11.7,137.3,AHI-L1b-FLDK/2019/08/25/0300/HS_H08_20190825_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/0300/HS_H08_20190825_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,238.42897033691406,188.22760009765625,0.47307570100740404,0.1672433614730835,0.17543454468250275,0.42415843799477626,0.6784568638297658,127,4.715667526873735,149.18133686730746,371.9225769042969
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T06:00:00+00:00,-66,12.1,136.8,AHI-L1b-FLDK/2019/08/25/0600/HS_H08_20190825_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/0600/HS_H08_20190825_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,238.19395446777344,189.27919006347656,0.5307818681155608,0.10872510820627213,0.14473885297775269,0.44090724218574184,0.9223324793698779,59,2.198457353653538,148.2904270353905,371.1349182128906
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T09:00:00+00:00,-63,12.4,136.2,AHI-L1b-FLDK/2019/08/25/0900/HS_H08_20190825_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/0900/HS_H08_20190825_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,236.4716796875,187.14358520507812,0.5123324972690309,0.08038254082202911,0.12325237691402435,0.5555304818924738,0.9647701759236978,59,2.2060363136011487,125.02143578563071,389.17352294921875
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T12:00:00+00:00,-60,12.5,135.5,AHI-L1b-FLDK/2019/08/25/1200/HS_H08_20190825_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/1200/HS_H08_20190825_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,241.27976989746094,187.45677185058594,0.37779780854254014,0.07465938478708267,0.07037454843521118,0.4081032266037825,0.5546856163516382,63,2.3613989977173144,151.3972252211416,411.0643005371094
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T15:00:00+00:00,-57,12.6,134.7,AHI-L1b-FLDK/2019/08/25/1500/HS_H08_20190825_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/1500/HS_H08_20190825_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,245.77012634277344,186.8275604248047,0.3224248894713908,0.06442145258188248,0.10525008291006088,0.41320407918725854,0.3523513092445463,60,2.2560631697687534,95.82940989872576,408.4321594238281
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T18:00:00+00:00,-54,12.6,133.9,AHI-L1b-FLDK/2019/08/25/1800/HS_H08_20190825_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/1800/HS_H08_20190825_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,250.16937255859375,189.27919006347656,0.28738560811279457,0.10466193407773972,0.22074097394943237,0.3209991133024328,0.4429291409987476,62,2.337629040893427,68.88991803719433,351.38897705078125
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T21:00:00+00:00,-51,12.7,133.2,AHI-L1b-FLDK/2019/08/25/2100/HS_H08_20190825_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/2100/HS_H08_20190825_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,252.220947265625,187.92127990722656,0.32593577514842353,0.08846156299114227,0.23951269686222076,0.39778604642205795,0.5704075755547383,76,2.875542001831266,126.61481430491939,341.4715576171875
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T00:00:00+00:00,-48,12.9,132.5,AHI-L1b-FLDK/2019/08/26/0000/HS_H08_20190826_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/0000/HS_H08_20190826_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,254.49082946777344,190.1564483642578,0.304086733356498,0.0981905534863472,0.23126278817653656,0.399778864247437,0.2853137572604652,91,3.4577489674249646,196.08699813589556,364.8888854980469
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T03:00:00+00:00,-45,13.0,131.8,AHI-L1b-FLDK/2019/08/26/0300/HS_H08_20190826_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/0300/HS_H08_20190826_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,254.01318359375,191.57278442382812,0.31214435310271593,0.05633692443370819,0.15147022902965546,0.34274313690775615,0.7415618914210562,62,2.3652386220577575,202.73559065595,395.02734375
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T06:00:00+00:00,-42,13.2,131.1,AHI-L1b-FLDK/2019/08/26/0600/HS_H08_20190826_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/0600/HS_H08_20190826_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,255.15304565429688,191.29388427734375,0.27612324130403565,0.04662444815039635,0.15226931869983673,0.34596014323370405,0.49523998604833847,123,4.71573329652761,150.0191294425128,380.53466796875
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T09:00:00+00:00,-39,13.4,130.3,AHI-L1b-FLDK/2019/08/26/0900/HS_H08_20190826_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/0900/HS_H08_20190826_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,258.341064453125,186.18670654296875,0.22233064821071033,0.04357520863413811,0.18511131405830383,0.12369607226264556,0.6549811036942366,46,1.7737812002329052,220.46511283757582,359.3944396972656
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T12:00:00+00:00,-36,13.5,129.5,AHI-L1b-FLDK/2019/08/26/1200/HS_H08_20190826_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/1200/HS_H08_20190826_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,255.175537109375,185.5336456298828,0.2598767732099962,0.10404687374830246,0.11259789764881134,0.02434217992648602,0.6734646108756276,55,2.13230362452847,227.8878234121485,377.7473449707031
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T15:00:00+00:00,-33,13.7,128.8,AHI-L1b-FLDK/2019/08/26/1500/HS_H08_20190826_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/1500/HS_H08_20190826_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,251.9951934814453,182.4269256591797,0.32006029187883217,0.1258751004934311,0.11948110908269882,0.005763543094925105,0.697666756204272,39,1.5210193169453252,224.67593369752285,394.24822998046875
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T18:00:00+00:00,-30,14.0,128.1,AHI-L1b-FLDK/2019/08/26/1800/HS_H08_20190826_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/1800/HS_H08_20190826_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,248.83425903320312,184.5298309326172,0.36907900583020187,0.13822998106479645,0.14480182528495789,0.22755444752678444,0.42031866288594477,69,2.70977167228257,180.51278059789092,388.76849365234375
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-26T21:00:00+00:00,-27,14.3,127.3,AHI-L1b-FLDK/2019/08/26/2100/HS_H08_20190826_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/26/2100/HS_H08_20190826_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,247.53883361816406,180.37261962890625,0.3836942119212549,0.15508775413036346,0.15692681074142456,0.25258647392036193,0.9625630655582361,53,2.0979713013359724,200.30968319318052,376.9618225097656
